id,created_at,text
926170480045973504,2017-11-02 19:33:44,"@VeronicaTalbot9 @halawaonhols I defamed Halawa: False.
I defamed O'Keeffe: False.
O'Keeffe defamed me: True."
926152428516495360,2017-11-02 18:22:00,"@ArtimusFoul I see you never answered this, Aidan."
926151825379688449,2017-11-02 18:19:36,@DeclanMMoran Give me make-up advice. It would be more interesting.
926151545988640768,2017-11-02 18:18:30,@Bitter_lemons They are both supremacist groups linked to murder. Both are evil. MB has more blood on its hands.
926151082870476800,2017-11-02 18:16:39,"@ArtimusFoul @JimmyStench In his speech to the crowd, he cited two MB leaders (Soltan and Morsi) as his leaders. You don't know anything."
926130750478569474,2017-11-02 16:55:52,@Bitter_lemons They are similar for purposes of the argument. MB is worse.
926130446601211904,2017-11-02 16:54:39,@ArtimusFoul @JimmyStench More crap from you. I never said he burnt his passport.
926130230191886337,2017-11-02 16:53:48,@ArtimusFoul @JimmyStench LOL. He was in MB demos for 6 weeks you fool.
926130028928274432,2017-11-02 16:53:00,@JimmyStench @ArtimusFoul @jwkinsella @Lughson @RTELateLateShow Yes. He is a shrieking loony. I'm getting bored with him.
926128241403940864,2017-11-02 16:45:54,"@ArtimusFoul @JimmyStench I don't demand he renounce MB as ""proof"". I have zero expectation he will renounce it. I… https://t.co/h6wE7ipNel"
926128002848772096,2017-11-02 16:44:57,"@ArtimusFoul If you are willing to tone down your abuse, please tell me what allegations are ""unsubstantiated"". Name one."
926127636740497410,2017-11-02 16:43:29,"@ArtimusFoul Tone down your crap Aidan, or I block you. I'm happy to debate my enemies. But I won't sit through endless abuse."
926111763950718977,2017-11-02 15:40:25,@ArtimusFoul @jwkinsella @Lughson @RTELateLateShow Tone down your rhetoric you freak or I will block you.
926110993041805315,2017-11-02 15:37:21,@ArtimusFoul @Bitter_lemons Do you know anything about the case? He spent 6 weeks in MB protests and spoke on stage… https://t.co/s8EJvnEVml
926105463523106816,2017-11-02 15:15:23,@ArtimusFoul @jwkinsella @Lughson @RTELateLateShow I'm not 14 so your argument does not impress me.
926105029152518146,2017-11-02 15:13:39,"@ArtimusFoul @Bitter_lemons I did not take part in 6 weeks of NAMBLA meetings and speak on stage to 10,000 NAMBLA supporters."
926104735693922304,2017-11-02 15:12:29,@ArtimusFoul @Bitter_lemons He supports the MB. We started with that and we still have it. Nothing has changed.
926104506517065728,2017-11-02 15:11:35,"@ArtimusFoul @Bitter_lemons Where did I say ""involved"" with a terrorist group?"
926088491871686656,2017-11-02 14:07:57,@ArtimusFoul @jwkinsella @Lughson @RTELateLateShow Gorka will be delighted to hear a clown like you prefers him to me.
926088009803620352,2017-11-02 14:06:02,"@ArtimusFoul @Bitter_lemons My problem with him is he supported, and still supports as far as we know, the MB."
926087882489679873,2017-11-02 14:05:31,@ArtimusFoul @Bitter_lemons More drivel from you. I did not say Ibrahim is in a terrorist group. That is just in your head.
926087333358784513,2017-11-02 14:03:20,@DeclanMMoran I think I need to read your tweets as comedy. Either that or you are the most shallow man I ever met.
926085932054401024,2017-11-02 13:57:46,@SoftwareEngx I voted yes.
926085429706809345,2017-11-02 13:55:46,@astaines I never said he was guilty of those crimes he was charged with.  I criticise him for supporting the MB.
926072567282233344,2017-11-02 13:04:40,"@ArtimusFoul @jwkinsella @Lughson @RTELateLateShow Hello again weirdo.
Fun fact: Sebastian Gorka blocks me cos I am anti-Trump."
926064966330875906,2017-11-02 12:34:28,@Bitter_lemons Nor would I. I am consistent. You and other leftists are not.
926064730577436672,2017-11-02 12:33:31,"@Bitter_lemons I don't believe you. If Ibrahim was white and involved in Aryan Brothers in US and jailed, you and o… https://t.co/hOCuC2B5PF"
926064351097876480,2017-11-02 12:32:01,@statsfuture My position is here: https://t.co/5vXnVpfi17
926064087469043713,2017-11-02 12:30:58,"@Bitter_lemons Dozens of leftists have defended the MB as ""elected"", compared them to RC church, etc. etc."
926063934460841984,2017-11-02 12:30:22,@Bitter_lemons The left spent 4 years hiding the fact he was MB.
926041674056458242,2017-11-02 11:01:54,@KieranDineen Suicide bus bombing. https://t.co/qBwHnaJK4a
926040796075319296,2017-11-02 10:58:25,It's not foreign policy. It's maths. #NewYorkAttack #Barcelona #LondonBridge #ArianaGrande #StockholmTruck… https://t.co/lcdPmlvJBD
926036631274041345,2017-11-02 10:41:52,"@KeithM @halawaonhols Here is my page on O'Keeffe. He can't debate, so he went after my job. https://t.co/1eReVBgWP4"
926024994009878528,2017-11-02 09:55:37,@KeithM @halawaonhols  I blocked him when he targeted my employer.
926024031727431680,2017-11-02 09:51:48,RT @concretemilk: You're not criticising Islam or terrorists. You're criticising Muslim citizens for essentially leaving the house. https:/…
926003125819006976,2017-11-02 08:28:44,"@VeronicaTalbot9 @halawaonhols O'Keeffe has never once attempted to explain what the ""defamation"" is. Which you wou… https://t.co/4vpWDGMxP2"
926000333666516993,2017-11-02 08:17:38,"I have never once defamed Ibrahim Halawa. In contrast, this insufferable arse O'Keeffe has defamed me multiple time… https://t.co/e9APAxqfdG"
925993246609870848,2017-11-02 07:49:28,@halawaonhols  I blocked him for targeting my job. He is disgusting.
925992856283729920,2017-11-02 07:47:55,.@nytimes  Every man on earth has frustrations in life. Explains nothing.
925992097672581120,2017-11-02 07:44:54,"Man has frustrations in life.
Therefore decides to slaughter innocent people.
I think the NYT is missing something.
https://t.co/T3nYe0NueD"
925984268089774080,2017-11-02 07:13:48,RT @jihadwatchRS: NYC jihad murderer Saipov asks to display Islamic State flag in his hospital room https://t.co/34JxMJvgf6
925983518928326657,2017-11-02 07:10:49,"RT @notwokieleaks: oh, so NOW the Holocaust happened https://t.co/zVUnWXBz0H"
925982571594436608,2017-11-02 07:07:03,"RT @fred_connection: An American patriot and war hero is being insulted and called anti-American by a British 9/11 truther.

The world is u…"
925981248937451521,2017-11-02 07:01:48,RT @Halalcoholism: @MiddleGroundWay You’ll never hear me dispute that there are far too many Muslim fundamentalists &amp; not enough moderates.…
925981157178728448,2017-11-02 07:01:26,"RT @Halalcoholism: Given that I have at least a dozen “moderate Muslims” in my own family, I’m gonna say that I know Muslims a bit better t…"
925980885589155840,2017-11-02 07:00:21,RT @JackPosobiec: Why do I hate communism and nazism? I’m Polish. Open a history book
925979483961810946,2017-11-02 06:54:47,"RT @InfideliaBacon: Thanks, Mr Abbas, but I'm not about to take history lessons from a man who thinks a Holocaust-denying rant qualifies as…"
925978625199001607,2017-11-02 06:51:22,@Ronutan  Indeed. The people pushing this daft theory have not done even the most elementary search.
925976879458373632,2017-11-02 06:44:26,"@Bitter_lemons  The left supports and defends the MB. It does not want to ""defeat"" it."
925976568865984512,2017-11-02 06:43:12,@Bitter_lemons  The left's reaction is motivated entirely by skin colour.
925807994369118208,2017-11-01 19:33:21,@kerrybluemike @qwikpix Yes.
925802594655666177,2017-11-01 19:11:53,@Bitter_lemons I'm interested in both. Both of them support the MB. The father is more interesting. The left's reac… https://t.co/3jyWCj624H
925802172171870208,2017-11-01 19:10:13,"@Bitter_lemons If Ibrahim, now 21, now disagrees with the MB and its vile ideas, he should let us know asap."
925787367717441540,2017-11-01 18:11:23,@ronanfitz22 These are all reasons why this war will go on for decades.
925786403363049473,2017-11-01 18:07:33,@ronanfitz22 UK should void their citizenship and deliver them to their regional enemies to deal with.
925786142921969664,2017-11-01 18:06:31,@ronanfitz22 Awlaki's assassination was controversial? With who?
925763578224881670,2017-11-01 16:36:51,"RT @irish4israel: There is no Palestinian State, not because of Israel, but because Palestinians want Israel gone more than they want a sta…"
925759708987904000,2017-11-01 16:21:29,"@Donosully1O  It was Hussein Halawa not the son. But still, Ibrahim should be asked about this and many other things."
925759064658841600,2017-11-01 16:18:55,@Teresa_ETC  Well done for covering this hideous festival of anti-Israel prejudice.
925758540911955968,2017-11-01 16:16:50,RT @Teresa_ETC: My article about the “Free speech conference” at Trinity College last month. https://t.co/S0lNOf8szX
925756964063399936,2017-11-01 16:10:34,"RT @BDSixsmith: Yes, if there's one thing that's irrelevant to murder it's the motives of the murderer https://t.co/RmUc5hxcGA"
925756780193484801,2017-11-01 16:09:50,RT @ABC: NEW: NYC suspect was interviewed in 2015 by federal agents after being listed as point of contact for two men on counterterrorism…
925756434834509826,2017-11-01 16:08:28,RT @irish4israel: HAMAS KILLED 160 PALESTINIAN CHILDREN TO BUILD TUNNELS  https://t.co/DJKN6G39q4 #Balfour100 #BalfourDeclaration #MakeItRi…
925755886269845504,2017-11-01 16:06:17,RT @COLRICHARDKEMP: This is how jihadists work. I once found explosives &amp; weapons in a baby's pram in Afghanistan - with a baby. https://t.…
925754459199868934,2017-11-01 16:00:37,RT @formerleft: @markhumphrys @wealdengirl @sirenabergman a lefty culture to imprison people for offensive words on social media but wants…
925754357747941377,2017-11-01 16:00:13,RT @qwikpix: @markhumphrys Indeed.  Here is some more about Qaradawi - founder of European Council for Fatwa and Research - HQ at ICCI Dubl…
925753624428412928,2017-11-01 15:57:18,"@jwkinsella Not sure your question. I will do it if asked, yes, of course."
925743591527473152,2017-11-01 15:17:26,@jwkinsella Go tell RTE.
925743366691803136,2017-11-01 15:16:32,"@qwikpix Yes. People act like this is ""fake news"". It has been widely reported for a decade or more."
925741894164008961,2017-11-01 15:10:41,"@S_Longus @TArnoldNong Indeed. Seems an odd thing to do, unless you want comedy!"
925741674592133122,2017-11-01 15:09:49,"@jwkinsella They really should, shouldn't they?"
925713249210953728,2017-11-01 13:16:52,@GMMcGuinness Ibrahim is on the Late Late this Friday. That is why. I know nothing about McG. I presume he was rude… https://t.co/ggerFeU4aq
925712661018529792,2017-11-01 13:14:31,"Feminist journalist @sirenabergman says Brits should ""want"" ISIS terrorists and rapists to return to Britain. https://t.co/x5wYXfJjf1"
925710872466554885,2017-11-01 13:07:25,@GMMcGuinness It sure doesn't. That's not my point. I have zero interest in McG. I hardly know who he is.
925706600089833472,2017-11-01 12:50:26,@bobdebilde @TConlonthecouch Ibrahim just spent 4 years in prison cos he was following his father's beliefs. I thin… https://t.co/zi9V6d6wg9
925706235353149442,2017-11-01 12:48:59,"@GMMcGuinness That a public figure in Ireland calls for gays to be killed and gets away with it is ""whataboutery""?"
925696331280277506,2017-11-01 12:09:38,"Ibrahim Halawa's father said homosexuals should be killed. 
(VG newspaper, 2011)   https://t.co/gx1xdYeKAD"
925694641399353344,2017-11-01 12:02:55,@Lynne040886 Any journalist who printed the truth about the Halawa case would alienate their colleagues and damage their career.
925683872993603584,2017-11-01 11:20:08,"@Bitter_lemons Correct he was only jailed cos he was being a ""good son"" following his father's awful ideas."
925682821007626240,2017-11-01 11:15:57,@HibernianView Best to watch it as comedy.
925682563347337217,2017-11-01 11:14:56,@aldohayes The rest of the media completely ignored it.
925658100262232065,2017-11-01 09:37:43,"RT @BadIdeasVs: Truck of Peace's Sayfullo Saipov's mosque - Omar Mosque in N.J, had been under NYPD surveillance. #Manhattan https://t.co/K…"
925655903784833024,2017-11-01 09:28:59,"1. Because it was.
2. Because it wasn't. 
You're welcome. Oh, and check out the dictionary.   https://t.co/AA2F71GUAv"
925654012304740353,2017-11-01 09:21:29,"Newspaper that gets pious about ""platforms"" for extremists gives platform to terrorist godfather.  https://t.co/8SCIEmpvEB"
925651154868064256,2017-11-01 09:10:07,RT @kishkushkay: Ramming people down with trucks was originally a Palestinian method of terror against Israel.If the world had condemned it…
925649958128189440,2017-11-01 09:05:22,@frackingzionist @lsarsour  He is alive. They didn't shoot him enough.
925649284678209536,2017-11-01 09:02:41,RT @CHSommers: Dear Professor: What is shameful is your apparent indifference to the brutal murder of six innocent human beings. https://t.…
925633239204720640,2017-11-01 07:58:56,@winstoncdn @20committee That article does not suggest FSB was involved in the attack.
925632278876901376,2017-11-01 07:55:07,"@winstoncdn @ShonaMurrayNT @RFI_English @AmirAminiMD I'm not familiar with him, but here is @ShonaMurrayNT  RT-ing… https://t.co/1AnO1T8gld"
925630535405395968,2017-11-01 07:48:11,Nonsense. There is no blood on Bush's hands. The blood is on the hands of the Iraqi jihad and all who cheered them.  https://t.co/rWG5jQkpR2
925629575236935680,2017-11-01 07:44:22,@winstoncdn @ShonaMurrayNT @RFI_English Which Iranian regime agents?
925629264258625536,2017-11-01 07:43:08,@ArtimusFoul Hello? Where is link to Holohoax quote? why have you gone quiet?
925628623146704898,2017-11-01 07:40:35,Aha. My MB-defending friend comes out as a full blown conspiracy theorist.   https://t.co/fY5RlQWsA3
925628222900981760,2017-11-01 07:39:00,@winstoncdn Evidence for your claim that FSB linked to Boston?
925627409646354432,2017-11-01 07:35:46,"@TArnoldNong Even better: He lived in Florida recently, so they are calling him ""a Florida man""."
925627024705835008,2017-11-01 07:34:14,@aldohayes I wrote about it in detail in Sunday Times last year. Newstalk have talked recently about having me on. Let's hope they do.
925619578100731904,2017-11-01 07:04:39,RT @AishaS: I just saw a TV reporter pronouncing it as ‘aloo akbar’ which literally translates to ‘potatoes are the greatest’ https://t.co/…
925617103515869184,2017-11-01 06:54:49,@GerardBattenMEP  Britain (and all European countries) should also void their citizenship while the local victors are dealing with them.
925616607413571584,2017-11-01 06:52:50,"RT @GerardBattenMEP: Sky News: ‘What shall we do with British Jihadis in Syria?” Simple answer: they lost, let the victors deal with them i…"
925615536750387200,2017-11-01 06:48:35,"Muslim radical raised to adulthood in Uzbekistan is surprised to discover he is ""from Florida"". https://t.co/NLXki01Jqh"
925498069269073920,2017-10-31 23:01:49,RT @JSlate__: Because the Las Vegas shooting wasn't terrorism https://t.co/1PoieGX3Xb
925489166976278528,2017-10-31 22:26:26,Also if Assange had not spent the last decade putting Western security secrets online for terrorists to see.  https://t.co/hriTN9SvsP
925487727608582149,2017-10-31 22:20:43,"New York terrorist suspect is ""an Uzbek national and came to the U.S. in 2010"".  https://t.co/YblQI72GBP"
925485565843329024,2017-10-31 22:12:08,@rugbylane @cianrush180 Strange. Your TL is full of pro-Israel people.
925485091635322881,2017-10-31 22:10:15,@TArnoldNong If you view him as comedy it's not so bad.
925471459602026497,2017-10-31 21:16:05,"After every jihad attack, Craig Considine arrives to tell us that fear of jihad attacks is the real problem. https://t.co/ztLLX5OozL"
925469851401048064,2017-10-31 21:09:41,"New York terrorist shouted Allah Akbar during attack.
(It was being shouted at Dublin Airport only a few days ago.)
https://t.co/XhR794Y2uM"
925318891554967552,2017-10-31 11:09:49,"@DefinedPolitik @braincavanagh @Dairymaid101 ""Free expression"" here means Hamas incitement to kill all Jews. https://t.co/29VSocZcDz"
925317102302621696,2017-10-31 11:02:43,@DefinedPolitik @cjgleeson @braincavanagh @Dairymaid101 The idea that the UN has moral authority I find not just wrong but actually sick.
925316911839236096,2017-10-31 11:01:57,@DefinedPolitik @cjgleeson @braincavanagh @Dairymaid101 Hint: Suggesting to pro-Israel people that they should resp… https://t.co/xFXOF9YliE
925316722760003584,2017-10-31 11:01:12,@DefinedPolitik @cjgleeson @braincavanagh @Dairymaid101 On what planet do you expect me to be interested in the UN'… https://t.co/oRNo9N5R9c
925299666148786177,2017-10-31 09:53:26,"Fine article on the greatest scandal of the Irish media.
Irish Media Duplicity and the Halawa Case https://t.co/0Rk6T3bxNC"
925296709500010496,2017-10-31 09:41:41,RT @Michael_Heaver: Oh the poor little jihadi didn’t know about ISIS raping women or burning people alive before he joined them? Scum. http…
925295365951315968,2017-10-31 09:36:21,RT @johndavidblake: A burning beacon made of millions of dead people. https://t.co/kMK92YLasw
925295238251450368,2017-10-31 09:35:50,"RT @Inst_4_Studies: ""I was a guard at Auschwitz but I never went near the gas chambers"" https://t.co/QYjHibyeih"
925294119844483072,2017-10-31 09:31:23,"RT @Dannythefink: Just to be clear what it meant to my family. The confiscation of their property, years in hard labour camp for my grandfa…"
925293804097241088,2017-10-31 09:30:08,RT @BasedMara: @amazingatheist When you confuse Atheism with Communism. https://t.co/Dk640t18Mg
925292482329489408,2017-10-31 09:24:53,@jantol4548  Yes. It is insanely dangerous to let ISIS fighters return to Europe.
925272367093506048,2017-10-31 08:04:57,@Dfour2013  Void his British citizenship and hand him over to the local enemies of ISIS to deal with.
925271807464280065,2017-10-31 08:02:44,RT @charles4691: @TomBoadle @lolaprincess199 He joined the Islamic State knowing full well what they were. He should never be allowed back…
925270469409943552,2017-10-31 07:57:25,@cjgleeson @braincavanagh @Dairymaid101  The UN and Amnesty are horrifyingly biased and even bigoted about Israel.
925270073052483584,2017-10-31 07:55:50,@cjgleeson @braincavanagh @Dairymaid101  Advice for you. Find pro-Israel people. Debate them. Learn to defend your views.
925269930030845957,2017-10-31 07:55:16,@cjgleeson @braincavanagh @Dairymaid101  Honestly! You are such a sheltered person. You never met anyone who opposes those groups on Israel?
925269548231774208,2017-10-31 07:53:45,"""You spent 10 years in the mafia?""
""Yes""
""Did you do anything bad though?""
""Oh no. Not me""
""OK fine. Off you go""
https://t.co/5zGqfw27w1"
925266903819587584,2017-10-31 07:43:15,"@cjgleeson @braincavanagh @Dairymaid101  It is not a ""fact"" that Jewish homes ""displacing"" people is a big thing."
925265342766702592,2017-10-31 07:37:02,"RT @AnarchoZionist: Just an innocent young man, his life cut short in a #Gaza terror tunnel https://t.co/5o5yBwYxc1"
925265182078664704,2017-10-31 07:36:24,RT @OrwellNGoode: 🙄 https://t.co/T7lcOM6cKi
925264876469137408,2017-10-31 07:35:11,RT @MaxBoot: Is endorsing authoritarian regimes now a condition of employment in the White House? https://t.co/aEmNvAeXc3
925264503037677568,2017-10-31 07:33:42,"RT @SkyNews: Auschwitz survivor, 100, still selling poppies in Welsh supermarket https://t.co/RN8smrIlYn"
925264141237018624,2017-10-31 07:32:16,@cjgleeson @braincavanagh @Dairymaid101  LOL. You came out with the most ridiculous anti-Israel nonsense. You are totally biased yourself.
925263385477951488,2017-10-31 07:29:16,@foley_dermot  Burn their passports. Void their citizenship. Airlift them to Middle East and leave them.
925261554085433344,2017-10-31 07:21:59,"@cjgleeson @braincavanagh @Dairymaid101  Seriously. You seem to think ""illegal"" Jewish homes are a big thing and they ""displace"" people."
925260515735154688,2017-10-31 07:17:52,Hold him until the war (the global jihad) is over.   https://t.co/PdLnjOPFkf
925257814393675776,2017-10-31 07:07:08,RT @thehistoryguy: Today in 1914 Adolf Hitler entered battle for the 1st time at Ypres. Only 42 men survived out of his unit of 250. Sadly…
925254760776785920,2017-10-31 06:55:00,@cjgleeson @braincavanagh @Dairymaid101  Hilarious. I must be the first pro-Israel person you met in your life. Hope you get out more.
925139542935506949,2017-10-30 23:17:09,@cjgleeson @braincavanagh @Dairymaid101  What would I condemn Israel for?
925139344301715458,2017-10-30 23:16:22,"@cjgleeson @braincavanagh @Dairymaid101  Do you believe this nonsense you are spouting? You need to get de-programmed, mate."
925133953375309824,2017-10-30 22:54:57,@ArtimusFoul  Holohoax will do. Send me link to that.
925133655328116737,2017-10-30 22:53:46,@cjgleeson @braincavanagh @Dairymaid101  You are oddly angry at Jewish house building. Are you angry at any Muslim house building?
925133325693603842,2017-10-30 22:52:27,"@cjgleeson @braincavanagh @Dairymaid101  What people are being ""displaced""?"
925122519849422848,2017-10-30 22:09:31,"@cjgleeson @braincavanagh @Dairymaid101 Good? What exactly did you expect?
And as for ""Illegal settlements""! Jews a… https://t.co/m9JIIP6NjM"
925117747402551301,2017-10-30 21:50:33,"@cjgleeson @braincavanagh @Dairymaid101 I didn't watch the whole video, but anyone calling for genocide, yes, total condemn."
925117237584977920,2017-10-30 21:48:31,"@cjgleeson @braincavanagh @Dairymaid101 Ireland is a tolerant liberal democracy, and yet, as Twitter shows, it has… https://t.co/UVkPeLOwHd"
925041555827838977,2017-10-30 16:47:48,This anti-semitic hate preacher was invited to speak at Clonskeagh mosque in 2015. https://t.co/SATXpV6j16
925041044009472001,2017-10-30 16:45:45,This anti-semitic hate preacher was invited to speak at Clonskeagh mosque in 2007. https://t.co/tgggsXvuPK
925038421164396544,2017-10-30 16:35:20,"@sregdab @NORTHANNE Yeah, the guy who says JEWS USE HUMAN BLOOD FOR PASSOVER MATZOS. That would be him. https://t.co/tgggsXvuPK"
925026371654516737,2017-10-30 15:47:27,@aighne_kearney @eoinyk @Ciaan16 @NORTHANNE Ireland's actually quite restrictive. We haven't let in as many jihad m… https://t.co/qMHXSkWa8y
925015652380893184,2017-10-30 15:04:52,@aighne_kearney @eoinyk @Ciaan16 @NORTHANNE UK and Ireland already ban people for supporting jihad. Like this guy.  https://t.co/mb14K8r9VL
925006944917770240,2017-10-30 14:30:16,@daveybolger Sure. I've no time for the guy. But this is a classic example of an idiot headline writer who never read the article.
925000881053032449,2017-10-30 14:06:10,.@newschambers @IrishSunOnline  It's just a stupid headline that totally misrepresents what he said (which was not strange at all).
925000462243377154,2017-10-30 14:04:30,What idiot wrote this Sun headline? What John Halligan said about possibility of aliens is not strange at all. https://t.co/MIqVX9andT
924999013472067584,2017-10-30 13:58:45,@sregdab @NORTHANNE  I trust Denmark not you.
924990329413136384,2017-10-30 13:24:14,".@jihadwatchRS  Jihadis cannot be deterred by tolerant, warm words. They are only encouraged by them."
924988332324605952,2017-10-30 13:16:18,All the pious drivel about Islam Prince Charles has spoken for years does not protect his grandson for one second.  https://t.co/9k6Pvki66n
924986816398315521,2017-10-30 13:10:17,RT @jihadwatchRS: UK: Islamic State threatens to kill four-year-old Prince George https://t.co/XW4lejHAHq
924985561953329152,2017-10-30 13:05:18,RT @markantro: Humans aren't much different than animals.......... #socialism https://t.co/e8ykK3BplD
924983804183371776,2017-10-30 12:58:18,"RT @markantro: ""Censorship is telling a man he can't have a steak just because a baby can't chew it."" - Mark Twain"
924983417355292673,2017-10-30 12:56:46,"RT @MsJulieLenarz: Corbyn declines state dinner with Netanyahu but calls Hamas ""friends"". Anyone still buying his BS of talking to all side…"
924981321419706369,2017-10-30 12:48:27,@sregdab @NORTHANNE  He is an extremist who is linked to the MB and is banned from Denmark. https://t.co/xeenJvAJlJ
924979108144209920,2017-10-30 12:39:39,"@eoinyk  I said ""Islamist"" not ""violent"". We all know he is an Islamist. He spoke at an Islamist rally. He cited Islamists as his leaders."
924960545274556416,2017-10-30 11:25:53,"@eoinyk Why do you want an opponent of Islamists to ""welcome"" an Islamist? I don't get your point."
924959444810813440,2017-10-30 11:21:31,"@eoinyk Why would I ""welcome"" his return?  I don't get your point."
924959080963338240,2017-10-30 11:20:04,@eoinyk Why would I welcome a MB supporter coming to Ireland?
924958975430463489,2017-10-30 11:19:39,"@eoinyk Innocent of what Egypt charged him with, yes. I never said otherwise.
Not innocent of supporting the MB."
924958667715334144,2017-10-30 11:18:25,@eoinyk Actually I was absent. Simple explanation! Back now. Didn't know what your question was.
924958519555776514,2017-10-30 11:17:50,@aighne_kearney @eoinyk @Ciaan16 @NORTHANNE Many visitors to the West have carried out jihad in the past. This is not a theory.
924958387024080896,2017-10-30 11:17:19,"@eoinyk There is zero evidence he did anything other than support the MB. I always said that. Supporting the MB is disgraceful, though."
924958203888242693,2017-10-30 11:16:35,@eoinyk I'm still fascinated by the whole saga. It is the no.1 example of the Islamist-leftist alliance in Ireland.
924957932067926016,2017-10-30 11:15:30,@eoinyk No. Why would I? I don't understand your point.
924957819614490625,2017-10-30 11:15:03,@eoinyk @aighne_kearney @Ciaan16 @NORTHANNE Israel does it and gets lots of tourism. It's not hard. Just needs the will.
924957354092892160,2017-10-30 11:13:12,"@sregdab @NORTHANNE Nothing you say makes sense. The MB are Islamists, as are the Saudis and Iran. They are the opp… https://t.co/ueaVDlQF0o"
924947644388167680,2017-10-30 10:34:37,@sregdab @NORTHANNE And hard to believe a Christian would defend Morsi and the MB.
924947506768773120,2017-10-30 10:34:04,"@eoinyk What question? Ban other horrible people? Maybe, but no great need to, since they pose no terrorist threat. If they do, then yes."
924947153218424832,2017-10-30 10:32:40,"@aighne_kearney @eoinyk @Ciaan16 @NORTHANNE It was a good interviewer, but she got no answers out of him."
924946986499039233,2017-10-30 10:32:00,@aighne_kearney @eoinyk @Ciaan16 @NORTHANNE So terrorist attacks from visitors will continue forever.
924946674891612160,2017-10-30 10:30:46,@eoinyk At last. So open supporters of jihad and sharia should be allowed into Ireland in your opinion. Thank you.
924946222993068032,2017-10-30 10:28:58,@sregdab @NORTHANNE Mubarak was a tyrant. I defend no tyranny. You do.
924946118005395456,2017-10-30 10:28:33,@eoinyk Answer my question maybe.
924946031112007682,2017-10-30 10:28:13,@sregdab @NORTHANNE Why can't you see reality: Muslims persecute Christians. Morsi encourages that. You defend Morsi.
924945793282437122,2017-10-30 10:27:16,@eoinyk Answer my question though.
924945458367221761,2017-10-30 10:25:56,@aighne_kearney @eoinyk @Ciaan16 @NORTHANNE Yes the state should vet all visitors. Even tourists. Many visiting stu… https://t.co/kazDRZau1I
924944328857923585,2017-10-30 10:21:27,@sregdab @NORTHANNE Are you crazy? The Halawas do not believe in such things. Neither do you.
924944024942804993,2017-10-30 10:20:14,@sregdab @NORTHANNE You are literally defending the persecution of Christians. I am having a really hard time believing you are a Christian.
924943810609733632,2017-10-30 10:19:23,"@eoinyk @Ciaan16 @NORTHANNE That is no answer to my question. Should open supporters of jihad and sharia, with no c… https://t.co/tOXXwj86RE"
924936042418982912,2017-10-30 09:48:31,@eoinyk @Ciaan16 @NORTHANNE I saw no answer.
924935979164688384,2017-10-30 09:48:16,@sregdab @NORTHANNE So preaching about Catholicism should merit the death penalty? Nice.
924935715569401856,2017-10-30 09:47:13,@eoinyk @Ciaan16 @NORTHANNE I do not understand your answer. It's a legitimate question.
924934953556762624,2017-10-30 09:44:12,@sregdab @NORTHANNE Read the transcript.
924934888838565888,2017-10-30 09:43:56,@eoinyk @Ciaan16 @NORTHANNE So supporters of jihad and sharia are welcome to come here? The more the merrier?
924934535984402433,2017-10-30 09:42:32,"@sregdab @NORTHANNE So because Muslim mobs kill Christians, Morsi was being reasonable in suggesting the state shou… https://t.co/AAJuDnEGBm"
924934339464450048,2017-10-30 09:41:45,@sregdab @NORTHANNE Well I stand corrected. You are not an Islamist. So why do you defend Islamist persecution of Christians?
924934197424336896,2017-10-30 09:41:11,@sregdab @NORTHANNE What? Morsi said apostates should die. He mentioned the death penalty in the video. See the transcript.
924933828120121344,2017-10-30 09:39:43,"@sregdab @NORTHANNE Good lord. And you are defending a man, Morsi, who says converts to Catholicism should be killed. Incredible."
924918904354476032,2017-10-30 08:40:25,@sregdab @NORTHANNE Why is apostasy a police matter? Why do Islamists like you and Morsi persecute apostates?
924918725731602432,2017-10-30 08:39:43,@sregdab @NORTHANNE Not true. None of those people denied that MB are anti-semitic (obvious true) and support jihad terror (obvious true).
924916293454659584,2017-10-30 08:30:03,@sregdab @NORTHANNE You have established nothing. I am 90% sure that you are an Islamist promoting Islamism.
924916093168349185,2017-10-30 08:29:15,@sregdab @NORTHANNE You showed no such thing. Just some people's opinions. They are not a firewall. They are a chee… https://t.co/yAotnqGHj3
924915253095395328,2017-10-30 08:25:55,@sregdab @NORTHANNE They are not the boss of me. The MB is an anti-semitic hate group that has always supported terrorism.
924914899314147328,2017-10-30 08:24:30,@sregdab @NORTHANNE Morsi clearly said public apostates must be killed and you are defending him. You even talked a… https://t.co/2zUeyF0tMJ
924910316076654592,2017-10-30 08:06:18,@sregdab @NORTHANNE No one forced you to defend the MB and make excuses for evil people like Morsi. You are choosing to do all this.
924901416266805248,2017-10-30 07:30:56,@sregdab @NORTHANNE This entire thread is you defending Islamic radicalisation.
924895499672543232,2017-10-30 07:07:25,@eoinyk @Ciaan16 @NORTHANNE Eoin you never answered this question.
924894556692385792,2017-10-30 07:03:40,@sregdab @NORTHANNE You are an Islamic radical and you want more Islamic radicals in Ireland. Forgive me if I don't… https://t.co/KKQcqDgU8R
924893658977128449,2017-10-30 07:00:06,@sregdab @IDFIrishSmurf @NCPH1973 @TraitorBo @ktharrington_co What are you talking about? He actually mentions deat… https://t.co/AcGz7TouUJ
